Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2023-02-02,758.9281005859375,768.9392323415261,752.0173625008308,761.1764609144216,17497106
2023-02-03,785.1746826171875,785.9793357294084,760.6557016062386,762.5490574285317,14411100
2023-02-06,781.8377075195312,790.1921525781385,779.2106529093284,785.7427543408033,11167672
2023-02-07,782.997314453125,788.0620761871278,772.7732040823922,785.4587118076032,10264588
2023-02-08,782.9027099609375,789.6241006826871,781.0093539513584,783.0210447115362,8444826
2023-02-09,781.2697143554688,786.5237657315753,774.1696293119086,785.7427448206556,11777336
2023-02-10,784.3699951171875,785.0326812308807,777.3172329126792,780.441316337142,8172116
2023-02-13,784.9617309570312,786.5710951374816,778.429687326696,783.3760568391949,5736944
2023-02-14,792.2274169921875,794.0261282040997,784.7723281580804,788.1093910341734,10908592
2023-02-15,790.6180419921875,794.26272865984,784.2042763451668,794.26272865984,11438712
2023-02-16,787.7544555664062,796.1089007357218,786.216103767944,791.9908166376073,8062500
2023-02-17,783.802001953125,789.6004042614547,777.6722277016523,786.2160191131189,8956270
2023-02-20,776.4415283203125,790.2156800893326,773.814531839051,785.7426501630073,8086706
2023-02-21,779.3526611328125,786.8550727038969,773.4359236507838,776.2759576421577,12389296
2023-02-22,764.0638427734375,777.199000918852,761.6261929817764,775.8026738859212,10359102
2023-02-23,758.8807373046875,766.2648140080034,753.6029959990215,763.4957924668398,27882010
2023-02-24,752.1119384765625,765.8151364213195,750.336917326773,765.8151364213195,17061740
2023-02-27,753.9817504882812,756.8691070076666,746.5976731955545,750.6683772868718,14312972
2023-02-28,757.1531372070312,759.8512044760379,751.9937299760343,753.5557719623353,18993992
2023-03-01,756.41943359375,763.4958287329239,755.3307307505042,763.0224897194503,14137256
2023-03-02,749.9819946289062,760.1587836607059,748.8223371305629,754.5024054273814,17391814
2023-03-03,764.8684692382812,766.8091474999005,751.6623001418777,755.4490119813835,14986234
2023-03-06,770.2646484375,776.0156715902972,765.8862622860476,766.8092503084201,27004710
2023-03-08,771.8029174804688,776.039278351897,766.8091679963849,766.8091679963849,20099774
2023-03-09,771.8739013671875,779.0923212778464,770.1225701404643,771.5188971092862,20700166
2023-03-10,751.969970703125,763.8507673644085,750.2422718962587,762.2887256418968,27387000
2023-03-13,742.4559326171875,759.1411328403547,740.751865944351,751.6150309707979,26443550
2023-03-14,740.4678955078125,749.5796717797343,738.0775680892785,743.2606073239067,33185612
2023-03-15,729.8414306640625,749.248330063132,727.3327108002192,746.9289573593102,37264754
2023-03-16,734.5747680664062,737.982785579755,725.1790009533352,728.4686837227395,21753342
2023-03-17,744.3966064453125,747.4969422958127,728.9420761958121,737.2255088798554,22950876
2023-03-20,739.2371826171875,742.2428737084866,731.4981015299404,742.1718613024195,26503114
2023-03-21,747.6151733398438,749.0588802339063,736.6100428719521,744.0651312534271,33050494
2023-03-22,745.8875732421875,750.7392976925187,740.9175140491653,749.768929690198,14177324
2023-03-23,739.89990234375,752.7747006046328,737.7225544029504,742.0772502845497,28364178
2023-03-24,738.7164916992188,744.9882331927605,736.0184248411618,738.4088098056723,31477748
2023-03-27,741.9351806640625,747.6152485739262,737.8881669466679,739.4501509534972,31872006
2023-03-28,747.9702758789062,749.2483258664123,740.3495294210122,741.1068602762156,39276302
2023-03-29,751.5676879882812,758.2890786820711,748.7749763296413,749.7689766744074,39763612
2023-03-31,761.8628540039062,763.4721604711577,753.7450781349003,755.2597399090109,34711228
2023-04-03,762.336181640625,764.7738313686872,758.6441141730105,760.9161645808721,40025398
2023-04-05,782.7843017578125,783.8493144132652,764.9157560941043,766.1464258287228,43365392
2023-04-06,788.7484130859375,790.0974176490104,779.6366375439686,780.3230137466818,44637344
2023-04-10,785.009033203125,790.9494607030667,782.902697787476,787.2810834915474,31813286
2023-04-11,787.3047485351562,790.1921047569881,781.5299783108553,785.26936780893,42361542
2023-04-12,797.52880859375,799.0907924607276,789.4347241030233,789.5293687807915,26955504
2023-04-13,801.1025390625,803.2799446098875,794.3338262706332,799.138228506588,35330086
2023-04-17,788.8904418945312,814.1430655398879,782.571377912893,814.1430655398879,32405148
2023-04-18,785.5534057617188,793.9078508052294,784.0387440490672,790.4761429987975,29637226
2023-04-19,788.4407348632812,790.6181404482337,784.3937211551915,788.1094206815565,24741168
2023-04-20,791.3754272460938,794.002423833816,788.7720629382435,791.2807247846998,32922716
2023-04-21,792.6534423828125,793.7657774269219,787.2810565292857,790.0027556575246,20128618
2023-04-24,799.0671997070312,800.6291836512714,792.4167640167948,798.5228483313539,35675852
2023-04-25,787.7070922851562,798.8541908386393,786.6420795569525,798.8541908386393,50353068
2023-04-26,791.328125,792.8427866144116,783.376007072747,785.7427019581631,27392750
2023-04-27,795.6828002929688,797.6944908945422,788.5117034159383,790.7127411596693,47790392
2023-04-28,798.806884765625,800.4162489215953,790.4761299225689,797.4341901096315,27916272
2023-05-02,798.6411743164062,804.202907194295,796.1561447326687,799.3274927082318,32221184
2023-05-03,801.4339599609375,802.7829645894082,795.0438832970477,797.552545393005,29407270
